artist,country,genre,image_uri,uri,debut_album_year,track_name,song_uri,song_image_uri,group_size,gender
Adele,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17,spotify:artist:4dpARuHxo51G3z768sgnrY,2008,Easy On Me,https://p.scdn.co/mp3-preview/3ca514309c910bb73a9e3ef8092306900af06fa6?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c6b577e4c4a6d326354a89f7,1,f
Lana Del Rey,us,Pop,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,spotify:artist:00FQb4jTyendYWaN8pK0wa,2012,Snow On The Beach (feat. Lana Del Rey),https://p.scdn.co/mp3-preview/ef449d2822d175551ae2f9cb5e7aab4f0a2c7657?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273bb54dde68cd23e2a268ae0f5,1,f
Katy Perry,us,Pop,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,spotify:artist:6jJ0s89eD6GaHleKKya26X,2008,Dark Horse,https://p.scdn.co/mp3-preview/78be81cf22e741d8eff5afcfb80516772ac636db?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,1,f
Gunna,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb803f228472451496cb2f5b88,spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ,2016,Drip Too Hard (Lil Baby & Gunna),https://p.scdn.co/mp3-preview/9f6ec2c1bac0fc22e7ab41baf68d357e04c79a83?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ce159a3ba2096e13fa9d4b4c,1,m
Harry Styles,uk,Pop,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,spotify:artist:6KImCVD70vtIoJWnq6nGn3,2017,As It Was,https://p.scdn.co/mp3-preview/f0c2adc40766cd8c1ec3f2bc6e1cc293a77ba684?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,1,m
Jason Derulo,us,Pop,https://i.scdn.co/image/ab6761610000e5eb654972693e0efed3f3f4d090,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,2010,Acapulco,https://p.scdn.co/mp3-preview/229d257fecc8343ef04c1126d814d0cb2e84b28f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738544aa5ba43894b7103ec757,1,m
A$AP Rocky,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebee452efcf24aa4124fb28d94,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,2011,Praise The Lord (Da Shine) (feat. Skepta),https://p.scdn.co/mp3-preview/7bbefebca9a14faaf3fa49e25d8243a7fa2e79dd?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b,1,m
Linkin Park,us,Rock,https://i.scdn.co/image/ab6761610000e5eb34e5aa6afc1ba147bfbb0677,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,2000,In the End,https://p.scdn.co/mp3-preview/90436e1bcbbc3c0cac97fa40305aaf86f309a573?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a,6,m
Myke Towers,pr,Latin,https://i.scdn.co/image/ab6761610000e5ebe98dfa280917014a394de47d,spotify:artist:7iK8PXO48WeuP03g8YR51W,2016,PLAYA DEL INGLÉS,https://p.scdn.co/mp3-preview/bb426c14f5903b784269b2e3eefe8fb4563f9328?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ea0efa338b8bcef4431e30a1,1,m
DJ Snake,fr,Electronic,https://i.scdn.co/image/ab6761610000e5ebf2855e25f1d9c8a20bcc85ae,spotify:artist:540vIaP2JwjQb9dm3aArA4,2016,Let Me Love You,https://p.scdn.co/mp3-preview/14c09eb311962562e828fb8355bd92a16f358a77?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,1,m
Marshmello,us,Electronic,https://i.scdn.co/image/ab6761610000e5eb41e4a3b8c1d45a9e49b6de21,spotify:artist:64KEffDW9EtZ1y2vBYgq8T,2016,Leave Before You Love Me (with Jonas Brothers),https://p.scdn.co/mp3-preview/a4f38e5a14237b882fafa2f0dee903bee1f3fc8f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ae40468931087f78919b86ce,1,m
Tyga,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebf91c2e559a5a8233d3b35fb1,spotify:artist:5LHRHt1k9lMyONurDHEdrp,2012,Chosen (feat. Ty Dolla $ign),https://p.scdn.co/mp3-preview/232a5618e07b0721de7d2af18b0cb2d25f8c737d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733ff60cb3e14bc0a2a2b68020,1,m
Quavo,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb1454debf3d21173c9051342b,spotify:artist:0VRj0yCOv2FXJNP47XQnx5,2017,HOTEL LOBBY (Unc & Phew),https://p.scdn.co/mp3-preview/ab2cc14949456b867b6ff2e6e391957d5d71dd44?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ffe5b62233340cb6d453fc2f,1,m
2 Chainz,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebf556662d187b9191c421be1c,spotify:artist:17lzZA2AlOHwCwFALHttmp,2010,We Own It (Fast & Furious),https://p.scdn.co/mp3-preview/f39662f7e83b9a5b8758db11dc660bf1b008be2d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b4366694590f7164fad21fc7,1,m
Demi Lovato,us,Pop,https://i.scdn.co/image/ab6761610000e5eb6659b1cb61936bd7bcb229a2,spotify:artist:6S2OmqARrzebs0tKUEyXyp,2008,Cool for the Summer,https://p.scdn.co/mp3-preview/617687187e599a19ef1ca6db98d57e6061509d06?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ed164cf1c10f028e8f528784,1,f
Kygo,no,Electronic,https://i.scdn.co/image/ab6761610000e5eb85eca1ac80d81edbec725938,spotify:artist:23fqKkggKUBHNkbKtXEls4,2016,It Ain’t Me (with Selena Gomez),https://p.scdn.co/mp3-preview/5daabd4f4e572d2ee9eeb5dea4e5c2c0002ec6ba?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f9dcc529e62f2a4675f88738,1,m
Shakira,co,Pop,https://i.scdn.co/image/ab6761610000e5eb284894d68fe2f80cad555110,spotify:artist:0EmeFodog0BfCgMzAIvKQp,1995,"Shakira: Bzrp Music Sessions, Vol. 53",https://p.scdn.co/mp3-preview/462fb92bf5753074ad7072d7b8adde480ae938fc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273511a66760837c2496d3375ca,1,f
Twenty One Pilots,us,Pop,https://i.scdn.co/image/ab6761610000e5eb196972172c37d934d9ca8093,spotify:artist:3YQKmKGau1PzlVlkL1iodx,2009,Stressed Out,https://p.scdn.co/mp3-preview/4d82e9c363b235d0c66bceeb745c988831149d44?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273de03bfc2991fd5bcfde65ba3,2,m
Big Sean,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb89dccc0a0b3d818c8d5fb711,spotify:artist:0c173mlxpT3dSFRgMO8XPh,2011,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",https://p.scdn.co/mp3-preview/abc3107d3b24c6e4aedd08a96d34ae4497ee4fc1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,1,m
Fleetwood Mac,us,Rock,https://i.scdn.co/image/ab6761610000e5eb249d55f2d68a44637905c57e,spotify:artist:08GQAI4eElDnROBrJRGE0X,1968,Dreams - 2004 Remaster,https://p.scdn.co/mp3-preview/ba7d85c9c34599231d528a761b56e522383afa78?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,5,x
Migos,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebf4593f7b778219838d858c34,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,2011,Stir Fry,https://p.scdn.co/mp3-preview/4a41e7ce886957ac445a00500f1780ff2f614377?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739c188c494d8bfaf895411890,3,m
Karol G,co,Latin,https://i.scdn.co/image/ab6761610000e5eb0403f4e5b7cb258665d2ed3d,spotify:artist:790FomKkXshlbRYZFtlgla,2017,CAIRO,https://p.scdn.co/mp3-preview/f8e04e7f5addb0da4e48e339b594eda78b856168?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731068a681551526e045f4dc0d,1,f
Pop Smoke,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb597f9edd2cd1a892d4412b09,spotify:artist:0eDvMgVFoNV3TpwtrVCoTj,2019,Dior,https://p.scdn.co/mp3-preview/c64d85430ac0e731e7e488d7bb882c221941184a?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738fe5d04b06aff90f9fe796f5,1,m
Kid Cudi,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb876faa285687786c3d314ae0,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,2009,THE SCOTTS,https://p.scdn.co/mp3-preview/9c70bd609dc103c7c8732967565d73ac643d5549?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27311d6f8c713ef93a9bb64ddfe,1,m
Sech,pa,Latin,https://i.scdn.co/image/ab6761610000e5ebfc47c472cc9d2cffef895386,spotify:artist:6uRyNreOHUvWPNGnKfIo27,1997,Couple,https://p.scdn.co/mp3-preview/50ded15c0862a3b366fbf44f1762ff25170f1fd9?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273cd11aaa7c73ea3f16347c4f1,1,m
The Rolling Stones,uk,Rock,https://i.scdn.co/image/ab6761610000e5ebd3cb15a8570cce5a63af63d8,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,1964,"Paint It, Black",https://p.scdn.co/mp3-preview/b852818d3478501eb11f31679bb7a5fb53ffae39?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273bad7062c3fd2f2d037989694,3,m
Alan Walker,no,Electronic,https://i.scdn.co/image/ab6761610000e5ebce202eea14763b8b7696936e,spotify:artist:7vk5e3vY1uw9plTHJAMwjN,2018,Faded,https://p.scdn.co/mp3-preview/886d05f0902d1b3fd8ca690bf0670d2d0e546f47?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273a108e07c661f9fc54de9c43a,1,m
Arctic Monkeys,uk,Rock,https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,spotify:artist:7Ln80lUS6He07XvHI8qqHH,2006,I Wanna Be Yours,https://p.scdn.co/mp3-preview/9292070ff09397b691b87ba6a9a96901f9ba7160?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,4,m
50 Cent,us,Hip Hop,https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,2003,In Da Club,https://p.scdn.co/mp3-preview/91d3abbce4ea8c8809aca213a7aea87991ad4280?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f7f74100d5cc850e01172cbf,1,m
G-Eazy,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebe818f7ca0d47f038a9aa246a,spotify:artist:02kJSzxNuaWGqwubyUba0Z,2012,Him & I (with Halsey),https://p.scdn.co/mp3-preview/6145c955fbbf7fcfe708d4551ebdc2d74c1bc6c3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273046527a9c176f7c2916f3530,1,m
A Boogie Wit da Hoodie,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb7f69a00b3dacd4d959859dce,spotify:artist:31W5EY0aAly4Qieq6OFu6I,2016,Secrets,https://p.scdn.co/mp3-preview/1507497dab4aa3529161ea97b82c3ebc30e4bca9?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2734ec868f10b6379bcb83e855a,1,m
Trippie Redd,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb32f8f4df5e7b05a7e4d170ca,spotify:artist:6Xgp2XMz1fhVYe7i6yNAax,2017,The Grinch,https://p.scdn.co/mp3-preview/ca66949180f5193ffcf22c172338b84abf6986d4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273cd81b9f0393348b6537c9d92,1,m
Bebe Rexha,us,Pop,https://i.scdn.co/image/ab6761610000e5ebabfac786f093c4da55c99d4e,spotify:artist:64M6ah0SkkRsnPGtGiRAbb,2018,I'm Good (Blue),https://p.scdn.co/mp3-preview/08e77cc86cde4969b8411674a0f4eb4688a9f6a9?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273933c036cd61cd40d3f17a9c4,1,f
Britney Spears,us,Pop,https://i.scdn.co/image/ab6761610000e5eb4e7e6ded87a4e0f65b5afcec,spotify:artist:26dSoYclwsYLMAKD3tpOr4,1999,Hold Me Closer,https://p.scdn.co/mp3-preview/b5c005ad0b9ddaa315f8114ed5398f49d9cfcea0?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273775800e93752168c8004b59f,1,f
Charlie Puth,us,Pop,https://i.scdn.co/image/ab6761610000e5eb4e2e2c78de847c4d9b12d32f,spotify:artist:6VuMaDnrHyPL1p4EHjYLi7,2016,Left and Right (Feat. Jung Kook of BTS),https://p.scdn.co/mp3-preview/69b0f5948870429ba5e9af51b6f5b6c5da18a0b0?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27335d2e0ed94a934f2cc46fa49,1,m
Diplo,us,Electronic,https://i.scdn.co/image/ab6761610000e5ebdf01727aa674ddefa777797a,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX,2004,Heartless (feat. Morgan Wallen),https://p.scdn.co/mp3-preview/dc9abefd50342ed34adbd81aee31e240d26c074e?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d79c10cdf4a58309a37d195a,1,m
Frank Ocean,us,R&B,https://i.scdn.co/image/ab6761610000e5ebfbc3faec4a370d8393bee7f1,spotify:artist:2h93pZq0e7k5yf4dywlkpM,2012,Pink + White,https://p.scdn.co/mp3-preview/9da3fb01964d82eaef71a49fc52e9a8f60d0f556?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,1,m
OneRepublic,us,Pop,https://i.scdn.co/image/ab6761610000e5eb77bf00f67e21f514dc44c485,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,2007,I Ain't Worried,https://p.scdn.co/mp3-preview/a986d9a9f6f8a384813ec4c4bc29ab6bf26715ab?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273ec96e006b8bdfc582610ec13,6,m
Miley Cyrus,us,Pop,https://i.scdn.co/image/ab6761610000e5eb7e8110a92ec2252f0821f8b8,spotify:artist:5YGY8feqx7naU7z4HrwZM6,2007,Flowers,https://p.scdn.co/mp3-preview/10c175a4e8fd1c3872326a60b57dadaf77afbe44?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f429549123dbe8552764ba1d,1,f
SZA,us,R&B,https://i.scdn.co/image/ab6761610000e5eb7eb7f6371aad8e67e01f0a03,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,2014,Kill Bill,https://p.scdn.co/mp3-preview/13e0b95c7f2fe0e672f80befd8dc8f53f8aec6dc?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5,1,f
Michael Jackson,us,Pop,https://i.scdn.co/image/ab6761610000e5eb0e08ea2c4d6789fbf5cbe0aa,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,1972,Billie Jean,https://p.scdn.co/mp3-preview/6bc16eec6d10da63a03860070cf6d625936d68f2?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273de437d960dda1ac0a3586d97,1,m
Swae Lee,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebd15f6c486f0e9cb3860a5f0b,spotify:artist:1zNqQNIdeOUZHb8zbZRFMX,2018,Sunflower - Spider-Man: Into the Spider-Verse,https://p.scdn.co/mp3-preview/546ebcb2d03dd15fedd59f39b176f6f66f1f1e95?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,1,m
Red Hot Chili Peppers,us,Rock,https://i.scdn.co/image/ab6761610000e5ebc33cc15260b767ddec982ce8,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,1984,Californication,https://p.scdn.co/mp3-preview/d5094f7d32c25e92d8d362246c0a3f3e7f02a813?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,4,m
Mac Miller,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebed3b89aa602145fde71a163a,spotify:artist:4LLpKhyESsyAXpc4laK94U,2010,The Spins,https://p.scdn.co/mp3-preview/bf03ddff4fe0da5164998c42f2d4a7b0f7bc1497?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27350570144b4a9a459406f9a3d,1,m
Gucci Mane,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebb9b77f64bd278ffde2c94428,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo,2005,Wake Up in the Sky,https://p.scdn.co/mp3-preview/f5bee94f14ae13ee0dcb6580ad369d5411c4e124?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2736e4366b5308fd1c5462eb3ab,1,m
Flo Rida,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,spotify:artist:0jnsk9HBra6NMjO2oANoPY,2008,Low (feat. T-Pain),https://p.scdn.co/mp3-preview/f978a18a30f5623a02e9d1a61e8dadb2afeffdd4?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273f9bd7a6c772ac496015be3f8,1,m
Lil Nas X,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebd66f1e0c883f319443d68c45,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,2021,STAR WALKIN' (League of Legends Worlds Anthem),https://p.scdn.co/mp3-preview/1a62d0513c3fba506171810ae0abf85c4c5f644d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27304cd9a1664fb4539a55643fe,1,m
Logic,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebc0f43abdba90d508842d7367,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,2014,1-800-273-8255,https://p.scdn.co/mp3-preview/3bf8f4d3ea210e859802b6b98d18ea940a53d986?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273cfdf40cf325b609a52457805,1,m
Sebastian Yatra,co,Pop,https://i.scdn.co/image/ab6761610000e5eb28cc5ee1d7ba49cdc7dde27b,spotify:artist:07YUOmWljBTXwIseAUd9TW,2018,Ojos Marrones - Con Sebastián Yatra,https://p.scdn.co/mp3-preview/dc1321da65d382c2c06a1000322f545ef7aa3c11?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273bb3794808ac48671ed8fab70,1,m
Offset,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebcb4be1652aaf558da2984098,spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW,2017,Ric Flair Drip (with Metro Boomin),https://p.scdn.co/mp3-preview/dd519f54aa98341e6837711a5294f2cebcf1596f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2730db43130a9aaa7bae56967ed,1,m
Arcángel,us,Latin,https://i.scdn.co/image/ab6761610000e5ebe963e7ad5259c34a7ca54319,spotify:artist:4SsVbpTthjScTS7U2hmr1X,2008,La Jumpa,https://p.scdn.co/mp3-preview/e7e0a1ee0eb121f05e4bcf9bf6ccf8c1d6d5b3c5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27330326b23e30ae93d4d48165b,1,m
Pharrell Williams,us,R&B,https://i.scdn.co/image/ab6761610000e5ebdeeefa8e7621458ef859ab77,spotify:artist:2RdwBSPQiwcmiDo9kixcl8,2006,"Happy - From ""Despicable Me 2",https://p.scdn.co/mp3-preview/fdc94bcbfd0c39af16ac4d2224152c17066bcce7?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e8107e6d9214baa81bb79bba,1,m
"Tyler, the Creator",us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb8278b782cbb5a3963db88ada,spotify:artist:4V8LLVI7PbaPR0K2TGSxFF,2011,See You Again (feat. Kali Uchis),https://p.scdn.co/mp3-preview/e6c4c9656721fe0a042b61be26adbb57c7032a73?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,1,m
Martin Garrix,nl,Electronic,https://i.scdn.co/image/ab6761610000e5eb66d17ee8690d2e8d94ee7387,spotify:artist:60d24wfXkVzDSfLS6hyCjZ,2021,In the Name of Love,https://p.scdn.co/mp3-preview/2f73f6b6902c3dd320bd4419b3f380a9e505be7f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,1,m
Macklemore,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebef97265cb7a3ee6c08973ec6,spotify:artist:3JhNCzhSMTxs9WLGJJxWOY,2005,Can't Hold Us (feat. Ray Dalton),https://p.scdn.co/mp3-preview/b4835849f060453a60a529949b3b2a1febfb02bb?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2732a6b364528b128a4a17d100d,1,m
Akon,us,R&B,https://i.scdn.co/image/ab6761610000e5eb2eaca212e5583dfda30ebd4d,spotify:artist:0z4gvV4rjIZ9wHck67ucSV,2005,Smack That,https://p.scdn.co/mp3-preview/a74c380721b75ecdbb75fe0685940ed4876d5ba1?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273d9bcf5565005950b353bc9cf,1,m
Major Lazer,jm,Electronic,https://i.scdn.co/image/ab6761610000e5eb133f44ab343b35c715a4ac97,spotify:artist:738wLrAtLtCtFOLvQBXOXp,2009,Lean On,https://p.scdn.co/mp3-preview/554f717643d8609879a39f0605383d39f60e9484?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273548910835dbfaf3f79a1dc46,3,m
French Montana,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb4817f2b6ca81e55e2c1f79d9,spotify:artist:6vXTefBL93Dj5IqAWq6OTv,2007,Unforgettable,https://p.scdn.co/mp3-preview/67ab8c9bdc7a3e9efa83e1c3c5ac2d226fce776d?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2738a31195a371b2233456f6c07,1,m
Kodak Black,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb4bd22c1711d22aa647a61097,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,2014,Drowning (feat. Kodak Black),https://p.scdn.co/mp3-preview/a9055a0b7e3107db5f0b75553baabff230186f8f?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273cdba7ee22968991250725ce1,1,m
Rick Ross,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb8196a8109c28a8b8aca28fae,spotify:artist:1sBkRIssrMs1AbVkOJbc7a,2006,Money In The Grave (Drake ft. Rick Ross),https://p.scdn.co/mp3-preview/ae797e582f20c455a051e44519b274e3d0ab3ef3?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2733f3b653b0a7b9e889a712c3d,1,m
Chance The Rapper,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eba6ab3c4df02cec59758ae3fa,spotify:artist:1anyVhU62p31KFi8MEzkbf,2012,Holy (feat. Chance The Rapper),https://p.scdn.co/mp3-preview/8b875cef44dddc1e1da0252b48bbca2a2221d767?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,x,m
Polo G,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebdec41838906c58af1c29c9da,spotify:artist:6AgTAQt8XS6jRWi4sX7w49,2019,Martin & Gina,https://p.scdn.co/mp3-preview/f957b229721abd773478b3ee66c438f80f613eaa?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273339f780dfdbc38558ea0761d,1,m
Usher,us,R&B,https://i.scdn.co/image/ab6761610000e5eb2e42d906f4f9f672359e7379,spotify:artist:23zg3TcAtWQy7J6upgbUnj,1994,Yeah! (feat. Lil Jon & Ludacris),https://p.scdn.co/mp3-preview/775632d9867341c779b7238f1718f9abd1773061?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273365b3fb800c19f7ff72602da,1,m
Roddy Ricch,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5eb9c30c6b69a55d48decd71600,spotify:artist:757aE44tKEUQEqRuT6GnEB,2018,The Box,https://p.scdn.co/mp3-preview/efbcc9db8f3ad5b8fc9b379bbf93f991e47c7358?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,m
Metro Boomin,us,Hip Hop,https://i.scdn.co/image/ab6761610000e5ebdf9a1555f53a20087b8c5a5c,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,2014,Creepin' (with The Weeknd & 21 Savage),https://p.scdn.co/mp3-preview/550c53ffe16455f6481961ac109974d9e1135d79?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2,1,m
Elton John,uk,Pop,https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970,spotify:artist:3PhoLpVuITZKcymswpck5b,1969,Cold Heart - PNAU Remix,https://p.scdn.co/mp3-preview/f0fe18f93a65ac4abc573c2dfea006273139ead5?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273523458c391fe8180a19a1069,1,m
Don Omar,pr,Latin,https://i.scdn.co/image/ab6761610000e5eb367846d1a05df0af44b97eee,spotify:artist:33ScadVnbm2X8kkUqOkC6Z,2003,Dile,https://p.scdn.co/mp3-preview/62e8e50f807361fd7ec8ecd3760634532b7c6492?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b273b4070df60fced11f282548d0,1,m
Daft Punk,fr,Electronic,https://i.scdn.co/image/ab6761610000e5eb96d66c60658005885d1135ce,spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,1997,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,https://p.scdn.co/mp3-preview/a13551566573594eb4d12c396775b3fb0fca6e66?cid=98f79e400795491cbc5f69b713465708,https://i.scdn.co/image/ab67616d0000b2731d5cf960a92bb8b03fc2be7f,2,m
